Nome do Item,Classificação do Produto,Valor em Reais (R$),Quantidade em Estoque,Nome da Loja,Data da Venda 
Indisponivel,Indisponivel,Indisponivel,98,Indisponivel,2023-03-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,54,Indisponivel,2023-04-09 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,25,Indisponivel,2023-05-17 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,18,Indisponivel,2022-09-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,62,Indisponivel,2023-08-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,50,Indisponivel,2022-09-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,25,Indisponivel,2023-04-20 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,47,Indisponivel,2022-09-20 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,75,Indisponivel,2022-09-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,81,Indisponivel,2022-11-20 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,96,Indisponivel,2022-12-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,21,Indisponivel,2023-04-30 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,84,Indisponivel,2023-08-17 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,27,Indisponivel,2023-06-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,59,Indisponivel,2023-02-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,53,Indisponivel,2023-05-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,84,Indisponivel,2023-09-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,17,Indisponivel,2023-07-17 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-02-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,17,Indisponivel,2022-12-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,79,Indisponivel,2023-02-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,98,Indisponivel,2023-05-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,53,Indisponivel,2023-05-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,42,Indisponivel,2023-06-06 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,24,Indisponivel,2022-10-14 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,78,Indisponivel,2023-06-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,9,Indisponivel,2022-10-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,67,Indisponivel,2022-10-21 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,61,Indisponivel,2023-01-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,55,Indisponivel,2023-03-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,58,Indisponivel,2023-01-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,6,Indisponivel,2022-12-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,75,Indisponivel,2023-02-14 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,5,Indisponivel,2023-02-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,2,Indisponivel,2023-02-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,68,Indisponivel,2022-12-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,58,Indisponivel,2023-03-20 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,48,Indisponivel,2022-09-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2022-10-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,74,Indisponivel,2023-01-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,81,Indisponivel,2023-05-28 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-04-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,73,Indisponivel,2022-10-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,64,Indisponivel,2023-06-26 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,91,Indisponivel,2023-01-31 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,87,Indisponivel,2022-11-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-03-14 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,25,Indisponivel,2023-07-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,6,Indisponivel,2022-12-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,80,Indisponivel,2022-11-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,90,Indisponivel,2023-04-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,88,Indisponivel,2022-09-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,42,Indisponivel,2023-07-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,1,Indisponivel,2023-09-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,44,Indisponivel,2022-10-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,18,Indisponivel,2022-10-30 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,44,Indisponivel,2023-03-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,55,Indisponivel,2022-12-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,65,Indisponivel,2022-12-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,41,Indisponivel,2023-03-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,61,Indisponivel,2023-06-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,83,Indisponivel,2023-08-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,42,Indisponivel,2022-11-23 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-03-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,12,Indisponivel,2022-09-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,1,Indisponivel,2022-09-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,82,Indisponivel,2023-03-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,90,Indisponivel,2023-04-27 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,55,Indisponivel,2023-05-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,3,Indisponivel,2023-01-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,15,Indisponivel,2022-10-25 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,90,Indisponivel,2022-09-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,63,Indisponivel,2023-01-31 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,16,Indisponivel,2022-12-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,22,Indisponivel,2023-05-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,82,Indisponivel,2022-12-06 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,58,Indisponivel,2023-07-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,73,Indisponivel,2022-11-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,16,Indisponivel,2022-11-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,85,Indisponivel,2023-02-11 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,75,Indisponivel,2022-12-11 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,3,Indisponivel,2022-10-09 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,2,Indisponivel,2023-03-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,97,Indisponivel,2023-02-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,81,Indisponivel,2023-08-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,38,Indisponivel,2023-07-06 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,15,Indisponivel,2023-06-17 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,33,Indisponivel,2022-09-21 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-05-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,12,Indisponivel,2022-09-23 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,66,Indisponivel,2023-02-26 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,75,Indisponivel,2023-08-16 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,96,Indisponivel,2023-02-09 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,8,Indisponivel,2022-10-30 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,30,Indisponivel,2023-02-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,91,Indisponivel,2023-02-26 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,62,Indisponivel,2022-09-26 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,89,Indisponivel,2023-01-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,85,Indisponivel,2023-04-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,44,Indisponivel,2023-01-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,63,Indisponivel,2022-12-06 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,89,Indisponivel,2023-04-27 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,96,Indisponivel,2023-08-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,87,Indisponivel,2022-09-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,55,Indisponivel,2023-05-28 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,9,Indisponivel,2023-08-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,47,Indisponivel,2023-04-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-06-11 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,66,Indisponivel,2023-01-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,18,Indisponivel,2023-09-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,45,Indisponivel,2023-01-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,22,Indisponivel,2023-02-14 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,96,Indisponivel,2022-10-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,72,Indisponivel,2023-06-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,66,Indisponivel,2023-03-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,71,Indisponivel,2023-03-16 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,22,Indisponivel,2023-08-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,85,Indisponivel,2023-03-11 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,24,Indisponivel,2022-11-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,73,Indisponivel,2023-07-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,10,Indisponivel,2022-09-23 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,36,Indisponivel,2023-01-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,63,Indisponivel,2022-10-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,12,Indisponivel,2022-09-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,17,Indisponivel,2022-10-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,16,Indisponivel,2023-07-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,43,Indisponivel,2023-04-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,62,Indisponivel,2022-10-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,61,Indisponivel,2023-02-27 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,49,Indisponivel,2022-11-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,6,Indisponivel,2023-02-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,80,Indisponivel,2023-01-26 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,51,Indisponivel,2023-05-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,95,Indisponivel,2022-10-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,39,Indisponivel,2022-10-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,97,Indisponivel,2023-06-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,36,Indisponivel,2023-03-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,86,Indisponivel,2023-01-30 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,82,Indisponivel,2022-09-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,90,Indisponivel,2022-11-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,39,Indisponivel,2023-05-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,87,Indisponivel,2023-01-23 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,91,Indisponivel,2023-05-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,5,Indisponivel,2022-10-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,26,Indisponivel,2022-11-06 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,76,Indisponivel,2022-11-30 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,81,Indisponivel,2023-05-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,15,Indisponivel,2023-04-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,15,Indisponivel,2023-07-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,90,Indisponivel,2023-05-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,99,Indisponivel,2023-05-16 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,8,Indisponivel,2023-05-25 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,28,Indisponivel,2023-04-05 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,86,Indisponivel,2022-10-31 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,55,Indisponivel,2023-02-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,8,Indisponivel,2022-12-31 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,58,Indisponivel,2023-05-14 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,58,Indisponivel,2023-02-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,100,Indisponivel,2023-08-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,47,Indisponivel,2022-12-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,81,Indisponivel,2023-03-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,86,Indisponivel,2023-04-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,15,Indisponivel,2022-09-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,74,Indisponivel,2023-01-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,17,Indisponivel,2022-11-14 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,39,Indisponivel,2023-02-26 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,30,Indisponivel,2022-11-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,85,Indisponivel,2022-12-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,54,Indisponivel,2022-12-06 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,5,Indisponivel,2022-09-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,50,Indisponivel,2023-04-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,32,Indisponivel,2023-07-28 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,27,Indisponivel,2022-11-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,86,Indisponivel,2023-07-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,94,Indisponivel,2023-05-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,21,Indisponivel,2022-11-26 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,5,Indisponivel,2022-09-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,94,Indisponivel,2023-08-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,74,Indisponivel,2023-02-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,75,Indisponivel,2022-10-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,5,Indisponivel,2023-05-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,86,Indisponivel,2022-11-30 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,59,Indisponivel,2023-01-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,66,Indisponivel,2022-12-18 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,95,Indisponivel,2022-12-07 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,46,Indisponivel,2023-06-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,85,Indisponivel,2022-09-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,49,Indisponivel,2023-05-09 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,64,Indisponivel,2023-01-15 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,19,Indisponivel,2022-12-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-01-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,7,Indisponivel,2023-01-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,74,Indisponivel,2022-12-08 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,76,Indisponivel,2022-09-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,95,Indisponivel,2023-03-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,46,Indisponivel,2023-02-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,84,Indisponivel,2022-10-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,84,Indisponivel,2022-11-02 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,51,Indisponivel,2023-05-27 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,82,Indisponivel,2023-02-14 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,90,Indisponivel,2023-02-28 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,96,Indisponivel,2023-03-30 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,52,Indisponivel,2023-02-16 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,33,Indisponivel,2023-02-20 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,84,Indisponivel,2022-11-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,12,Indisponivel,2023-04-10 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,46,Indisponivel,2022-12-16 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,54,Indisponivel,2022-11-23 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,81,Indisponivel,2023-07-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,37,Indisponivel,2022-10-20 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,11,Indisponivel,2023-08-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,82,Indisponivel,2023-04-20 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,56,Indisponivel,2023-04-19 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,1,Indisponivel,2023-01-29 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,83,Indisponivel,2023-07-11 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,91,Indisponivel,2022-09-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,51,Indisponivel,2023-02-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,100,Indisponivel,2023-08-22 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,22,Indisponivel,2022-10-31 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,4,Indisponivel,2022-10-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,25,Indisponivel,2022-09-27 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,12,Indisponivel,2023-05-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,51,Indisponivel,2023-07-03 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,70,Indisponivel,2022-12-09 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,3,Indisponivel,2023-07-01 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,86,Indisponivel,2023-06-12 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,41,Indisponivel,2023-09-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,91,Indisponivel,2022-11-24 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,38,Indisponivel,2022-09-06 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,95,Indisponivel,2023-08-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,66,Indisponivel,2023-04-09 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,7,Indisponivel,2022-09-13 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,24,Indisponivel,2022-12-04 18:58:06.794203
Indisponivel,Indisponivel,Indisponivel,73,Indisponivel,2023-02-07 18:58:06.794203
